document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,CADEIRA FIXA ESTENDIDA (OBESO),25,,,,,,,,99,pdf_tabela,"TABELA p.99 | trecho=""Item 02 - CADEIRA FIXA ESTENDIDA (OBESO)""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,03,CADEIRA UNIVERSITÁRIA,300,,,,,,,,99,pdf_tabela,"TABELA p.99 | trecho=""Item 03 - CADEIRA UNIVERSITÁRIA""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,4,"01 SOFÁ DE UGARES 10 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",3,,,,,,,,100,pdf_tabela,"TABELA p.100 | trecho=""Item 4 - 01 SOFÁ DE UGARES 10 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,5,"POLTRONA EGG 25 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,100,pdf_tabela,"TABELA p.100 | trecho=""Item 5 - POLTRONA EGG 25 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,6,PUFF MEIA LUA 20 X ART. 3º,1,,,,,,,,100,pdf_tabela,"TABELA p.100 | trecho=""Item 6 - PUFF MEIA LUA 20 X ART. 3º""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,"PUFF CONVEXO 20 INCISO I, DA PORTARIA Nº 102/2025",20,"R$ 395.000,00",,,,,,,101,pdf_tabela,"TABELA p.101 | trecho=""Item 02 - PUFF CONVEXO 20 INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,03,PUFF 45º,20,,,,,,,,101,pdf_tabela,"TABELA p.101 | trecho=""Item 03 - PUFF 45º""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,04,PUFF REDONDO M,500,,,,,,,,101,pdf_tabela,"TABELA p.101 | trecho=""Item 04 - PUFF REDONDO M""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,05,PUFF REDONDO 800 MM OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA PARTICIPAÇÃO SEM,20,,,,,,,,101,pdf_tabela,"TABELA p.101 | trecho=""Item 05 - PUFF REDONDO 800 MM OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA PARTICIPAÇÃO SEM""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,7,"01 CADEIRA CORAL GREY 100 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,101,pdf_tabela,"TABELA p.101 | trecho=""Item 7 - 01 CADEIRA CORAL GREY 100 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,9,CADEIRA GIRATÓRIA COM PRANCHETA 500 X O,1,"R$ 395.000,00",,,,,,,102,pdf_tabela,"TABELA p.102 | trecho=""Item 9 - CADEIRA GIRATÓRIA COM PRANCHETA 500 X O""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,ESTANTE BIBLIOTECA DE PAREDE OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA,15,,,,,,,,103,pdf_tabela,"TABELA p.103 | trecho=""Item 02 - ESTANTE BIBLIOTECA DE PAREDE OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,11,"BANCO MÃO GRANDE 100 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,104,pdf_tabela,"TABELA p.104 | trecho=""Item 11 - BANCO MÃO GRANDE 100 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,12,"PUFF ROUND 40 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,104,pdf_tabela,"TABELA p.104 | trecho=""Item 12 - PUFF ROUND 40 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,13,"ESPRIGUIÇADEIRA ECOLÓGICA 40 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,104,pdf_tabela,"TABELA p.104 | trecho=""Item 13 - ESPRIGUIÇADEIRA ECOLÓGICA 40 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,MESA OVAL ORGÂNICA,10,,,,,,,,104,pdf_tabela,"TABELA p.104 | trecho=""02 MESA OVAL""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,15,"ESA EM ALUMÍNIO REDONDA 30 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,105,pdf_tabela,"TABELA p.105 | trecho=""Item 15 - ESA EM ALUMÍNIO REDONDA 30 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,POLTRONA BERTA,50,,,,,,,,105,pdf_tabela,"TABELA p.105 | trecho=""Item 02 - POLTRONA BERTA""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,03,OCTO CHALSE AZUL MARINER 50 ESA DE CENTRO CONA EM POLIETILENO,4,,,,,,,,105,pdf_tabela,"TABELA p.105 | trecho=""Item 03 - OCTO CHALSE AZUL MARINER 50 ESA DE CENTRO CONA EM POLIETILENO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,17,01 MESA LATERAL REDONDA,20,"R$ 395.000,00",,,,,,,106,pdf_tabela,"TABELA p.106 | trecho=""Item 17 - 01 MESA LATERAL REDONDA""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,18,BANCO DE JARDIM DE ALUMÍNIO 50 X O,1,"R$ 395.000,00",,,,,,,106,pdf_tabela,"TABELA p.106 | trecho=""Item 18 - BANCO DE JARDIM DE ALUMÍNIO 50 X O""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,19,"ESA DE CENTRO DE ALUMÍNIO 20 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,107,pdf_tabela,"TABELA p.107 | trecho=""Item 19 - ESA DE CENTRO DE ALUMÍNIO 20 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,"CADEIRA ACAPULCO DE BALANÇO 30 395.000,00, PREVISTO NO: ART. 3º, INCISO II, DA PORTARIA Nº 102/2025",2024,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 02 - CADEIRA ACAPULCO DE BALANÇO 30 395.000,00, PREVISTO NO: ART. 3º, INCISO II, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,03,CADEIRA ACAPULCO OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA PARTICIPAÇÃO SEM COTA,40,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 03 - CADEIRA ACAPULCO OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA PARTICIPAÇÃO SEM COTA""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,21,"CADEIRA INFANTIL 15 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 21 - CADEIRA INFANTIL 15 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,22,ESA TAMPO 60 X ART. 3º,1,,,,,,,,108,pdf_tabela,"TABELA p.108 | trecho=""Item 22 - ESA TAMPO 60 X ART. 3º""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,24,CADEIRA SEM BRAÇO 120 X O,1,"R$ 395.000,00",,,,,,,109,pdf_tabela,"TABELA p.109 | trecho=""Item 24 - CADEIRA SEM BRAÇO 120 X O""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,25,"BANCO GARDEN EM ALUMÍNIO 25 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""EM 25 x DA PORTARIA Nº""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,26,"ESA NOTEBOOK PRETO FOSCO 20 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""Item 26 - ESA NOTEBOOK PRETO FOSCO 20 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,01,"CADEIRA PLÁSTICA MONOBLOCO 200 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",2025,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""01 DA PORTARIA Nº""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,DIVISÓRIA LOUSA RETA OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO LOTE PARA AMPLA LOTE PARA AMPLA BASE LEGAL,30,,,,,,,,110,pdf_tabela,"TABELA p.110 | trecho=""Item 02 - DIVISÓRIA LOUSA RETA OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO LOTE PARA AMPLA LOTE PARA AMPLA BASE LEGAL""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,28,"01 MESA CONVIVÊNCIA 10 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,"R$ 395.000,00",,,,,,,111,pdf_tabela,"TABELA p.111 | trecho=""Item 28 - 01 MESA CONVIVÊNCIA 10 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,MESA COM TAMPO TRAPEZOIDAL,200,,,,,,,,111,pdf_tabela,"TABELA p.111 | trecho=""Item 02 - MESA COM TAMPO TRAPEZOIDAL""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,02,ASSENTO ESTOFADO EM ARCO 20 03 ASSENTO ESTOFADO COM FORMATO QUADRADO,20,,,,,,,,112,pdf_tabela,"TABELA p.112 | trecho=""Item 02 - ASSENTO ESTOFADO EM ARCO 20 03 ASSENTO ESTOFADO COM FORMATO QUADRADO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,04,PUFF ESTRELA OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA PARTICIPAÇÃO SEM COTA PARA,20,,,,,,,,112,pdf_tabela,"TABELA p.112 | trecho=""Item 04 - PUFF ESTRELA OTE ITEM DESCRIÇÃO QTD LOTE EXCLUSIVO PARA EMPRESAS MEI/ME/EPP LOTE PARA AMPLA PARTICIPAÇÃO SEM COTA PARA""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,31,"ESA PÉ CAVALETE METÁLICO 20 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,112,pdf_tabela,"TABELA p.112 | trecho=""Item 31 - ESA PÉ CAVALETE METÁLICO 20 X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,30,"X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",1,,,,,,,,113,pdf_tabela,"TABELA p.113 | trecho=""Item 30 - X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,40,"X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025",2025,,,,,,,,113,pdf_tabela,"TABELA p.113 | trecho=""Item 40 - X ART. 3º, INCISO I, DA PORTARIA Nº 102/2025""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,01,01,VALOR TOTAL POR EXTENSO,,,,,,,,,116,pdf_text,"TEXTO p.116 | trecho=""Item 01 - VALOR TOTAL POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,02,01,VALOR POR EXTENSO,,,,,,,,,122,pdf_text,"TEXTO p.122 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,02,01,VALOR POR EXTENSO,,,,,,,,,126,pdf_text,"TEXTO p.126 | trecho=""01 (acabamento em poliuretano, escolha conforme catálogo do""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,4,01,VALOR POR EXTENSO,,,,,,,,,127,pdf_text,"TEXTO p.127 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,5,01,VALOR POR EXTENSO,,,,,,,,,128,pdf_text,"TEXTO p.128 | trecho=""01""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,6,01,VALOR POR EXTENSO,,,,,,,,,133,pdf_text,"TEXTO p.133 | trecho=""01""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,8,01,VALOR POR EXTENSO,,,,,,,,,134,pdf_text,"TEXTO p.134 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,9,01,VALOR POR EXTENSO,,,,,,,,,136,pdf_text,"TEXTO p.136 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,11,01,VALOR POR EXTENSO,,,,,,,,,137,pdf_text,"TEXTO p.137 | trecho=""GARANTIA: 01 ANO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,13,01,VALOR POR EXTENSO,,,,,,,,,138,pdf_text,"TEXTO p.138 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,15,01,VALOR POR EXTENSO,,,,,,,,,140,pdf_text,"TEXTO p.140 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,17,01,VALOR POR EXTENSO,,,,,,,,,143,pdf_text,"TEXTO p.143 | trecho=""Garantia: 01 ano""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,18,01,VALOR POR EXTENSO,,,,,,,,,144,pdf_text,"TEXTO p.144 | trecho=""19 01 º Acabamento: Pintura eletrostática, garantindo durabilidade e 20""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,19,01,VALOR POR EXTENSO,,,,,,,,,145,pdf_text,"TEXTO p.145 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,20,01,VALOR POR EXTENSO,,,,,,,,,146,pdf_text,"TEXTO p.146 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,22,01,VALOR POR EXTENSO,,,,,,,,,147,pdf_text,"TEXTO p.147 | trecho=""Garantia: 01 ano""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,23,01,VALOR POR EXTENSO,,,,,,,,,148,pdf_text,"TEXTO p.148 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,24,01,VALOR POR EXTENSO,,,,,,,,,149,pdf_text,"TEXTO p.149 | trecho=""01 a aparência vibrante por muito tempo. 25""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,25,01,VALOR POR EXTENSO,,,,,,,,,150,pdf_text,"TEXTO p.150 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,27,01,VALOR POR EXTENSO,,,,,,,,,151,pdf_text,"TEXTO p.151 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,28,01,VALOR POR EXTENSO,,,,,,,,,152,pdf_text,"TEXTO p.152 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,29,01,VALOR POR EXTENSO,,,,,,,,,153,pdf_text,"TEXTO p.153 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,30,01,VALOR POR EXTENSO,,,,,,,,,155,pdf_text,"TEXTO p.155 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,31,01,VALOR POR EXTENSO,,,,,,,,,156,pdf_text,"TEXTO p.156 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,11.2.1,DO EDITAL EM EPÍGRAFE; II) PRAZO DE ENTREGA: XXXX DIAS CORRIDOS. ATENÇÃO: O PRAZO DE ENTREGA NÃO PODERÁ SER SUPERIOR A,45,,,,,,,,157,pdf_tabela,"TABELA p.157 | trecho=""11.2.1 DO EDITAL EM EPÍGRAFE;""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,01,VALOR POR EXTENSO,,,,,,,,,157,pdf_text,"TEXTO p.157 | trecho=""Item 01 - VALOR POR EXTENSO""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,12,DO EDITAL . EVITEM,,,,,,,,,158,pdf_text,"TEXTO p.158 | trecho=""Item 12 - DO EDITAL . EVITEM""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,2.2,As previsões contempladas no ITEM,1,,,,,,,,165,pdf_tabela,"TABELA p.165 | trecho=""2.2 As previsões contempladas no ITEM 2.1 desta ARP encontra lastro no""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,5.1.1,O local da entrega é aquele divulgado abaixo: ENDEREÇO PARA ENTREGA: A RELAÇÃO ESTÁ PREVISTA NO ANEXO,1557,,,,,,,,170,pdf_tabela,"TABELA p.170 | trecho=""5.1.1 O local da entrega é aquele divulgado abaixo:""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,5.1.2,As ENTREGAS deverão ocorrer no prazo de até 45 (QUARENTA E CINCO) DIAS CORRIDOS a contar do envio da Ordem de Compras,45,,,,,,,,170,pdf_tabela,"TABELA p.170 | trecho=""5.1.2 As ENTREGAS deverão ocorrer no prazo de até 45 (QUARENTA E""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,5.2.1,"Quando houver necessidade de substituição dos produtos, seja por irregularidades perceptíveis na entrega ou por vícios",15,,,,,,,,171,pdf_tabela,"TABELA p.171 | trecho=""Item 5.2.1 - Quando houver necessidade de substituição dos produtos, seja por irregularidades perceptíveis na entrega ou por vícios""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,6.1,"O pagamento à CONTRATADA será efetuado em até 30 (TRINTA) dias corridos, contados da ENTREGA e aceitação pelo fiscal da",2,,,,,,,,172,pdf_tabela,"TABELA p.172 | trecho=""| 6.1 O pagamento à CONTRATADA será efetuado em até 30 (TRINTA) dias""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,6.1.4,"Havendo erro na apresentação da Nota Fiscal, ou circunstância que impeça a liquidação da despesa, o pagamento ficará",1,,,,,,,,173,pdf_tabela,"TABELA p.173 | trecho=""Item 6.1.4 - Havendo erro na apresentação da Nota Fiscal, ou circunstância que impeça a liquidação da despesa, o pagamento ficará""",0,
