document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,25,MESA PARA ESCRITORIO,25,,,,,,,,21,pdf_tabela,"TABELA p.21 | trecho=""Item 25 - MESA PARA ESCRITORIO""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,02,REMOVIVEIS; GAVETEIRO/GAVETA: SEM GAVETEIRO; DIMENSOES: 800 X 600 X,600,,,,,,,,21,pdf_tabela,"TABELA p.21 | trecho=""Item 02 - REMOVIVEIS; GAVETEIRO/GAVETA: SEM GAVETEIRO; DIMENSOES: 800 X 600 X""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,7,40,MM ( L X P X A ); MESA RETANGULAR TIPO AUXILIAR; MEDINDO 800 MM LARGURA X 600 MM PROFUNDIDADE X 740 MM ALTURA; TAMPO EM,60,,,,,,,,21,pdf_tabela,"TABELA p.21 | trecho=""Item 40 - MM ( L X P X A ); MESA RETANGULAR TIPO AUXILIAR; MEDINDO 800 MM LARGURA X 600 MM PROFUNDIDADE X 740 MM ALTURA; TAMPO EM""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,5,20,MM X 400 MM X 700 MM (APROXIMADAMENTE) CONFECCIONADOS COM DOIS TUBOS VERTICAIS PARALELOS DE SECAO QUADRADA 40 X 40 MM,20,,,,,,,,21,pdf_tabela,"TABELA p.21 | trecho=""Item 20 - MM X 400 MM X 700 MM (APROXIMADAMENTE) CONFECCIONADOS COM DOIS TUBOS VERTICAIS PARALELOS DE SECAO QUADRADA 40 X 40 MM""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,10,20,"E SAPATA REGULADORA DE NIVEL EM POLIPROPILENO INJETADO DE ALTO IMPACTO COM PARAFUSO 3/8"" X 1""; PONTEIRA DE ACABAMENTO",1,,,,,,,,21,pdf_tabela,"TABELA p.21 | trecho=""Item 20 - E SAPATA REGULADORA DE NIVEL EM POLIPROPILENO INJETADO DE ALTO IMPACTO COM PARAFUSO 3/8"" X 1""; PONTEIRA DE ACABAMENTO""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,1,"2 . 1 . O objeto desta contratação é caracterizado como comum, pois apresenta padrões de desempenho e qualidade",22,,,,,,,,22,pdf_tabela,"TABELA p.22 | trecho=""2.1. O objeto desta contratação é caracterizado como comum, pois apresenta padrões de desempenho e""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,09,da presente licitação é,,,,,,,,,22,pdf_text,"TEXTO p.22 | trecho=""31. A participação no item 09 da presente licitação é reservada aos fornecedores enquadrados como""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,6,2 . 1 . O fiscal do contrato prestará apoio técnico e operacional ao gestor do contrato com informações pertinentes às,31,,,,,,,,31,pdf_tabela,"TABELA p.31 | trecho=""6.21. O fiscal do contrato prestará apoio técnico e operacional ao gestor do contrato com informações""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,8,"1 . 1 . 1 . Pessoa física: cédula de identidade (RG) ou documento equivalente que, por força de lei, tenha validade",33,,,,,,,,33,pdf_tabela,"TABELA p.33 | trecho=""8.1.1.1. Pessoa física: cédula de identidade (RG) ou documento equivalente que, por força de lei, tenha""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,9.2.10,para decidir e admitir a prorrogação motivada por igual período,,,,,,,,,36,pdf_text,"TEXTO p.36 | trecho=""9.2.10. Explicitamente emitir decisão sobre todas as solicitações e reclamações relacionadas à execução,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,10,1 . 3 . Der causa à inexecução total da contratação; 10 . 1 . 4 . Deixar de entregar a documentação exigida para o,38,,,,,,,,38,pdf_tabela,"TABELA p.38 | trecho=""10.1.3. Der causa à inexecução total da contratação;""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,10,9 . 4 . Os danos que dela provierem para a Administração Pública; 10 . 9 . 5 . A implantação ou o aperfeiçoamento de,39,,,,,,,,39,pdf_tabela,"TABELA p.39 | trecho=""0.10. Os atos previstos como infrações administrativas na Lei Federal nº 14.133, de 2021, ou em outras""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,5,A 847 C 1 C . Referência: Processo nº 1450.01.0108038/2025-11 SEI nº 121544518 PADRÃO Termo Referência RP Bem Lei 14133,40,,,,,,,,40,pdf_tabela,"TABELA p.40 | trecho=""Item 5 - A 847 C 1 C . Referência: Processo nº 1450.01.0108038/2025-11 SEI nº 121544518 PADRÃO Termo Referência RP Bem Lei 14133""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,01,Item 01,,,,,,,,,42,pdf_text,"TEXTO p.42 | trecho=""Item 01""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,02,"ITEM: 02 - 1328948,",,,,,,,,,42,pdf_text,"TEXTO p.42 | trecho=""ITEM: 02 - 1328948,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,03,"ITEM: 03 1405926, | R$ R$ R$ R$",,,,,,,,,42,pdf_text,"TEXTO p.42 | trecho=""ITEM: 03 1405926, | R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,04,"ITEM: 04 - 1367048,",,,,,,,,,43,pdf_text,"TEXTO p.43 | trecho=""ITEM: 04 - 1367048,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,05,"ITEM: 05 - 1742957, R$ R$ R$ R$",,,,,,,,,43,pdf_text,"TEXTO p.43 | trecho=""ITEM: 05 - 1742957, R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,06,"ITEM: 06 - 1529501, | R$ R$ R$ R$",,,,,,,,,43,pdf_text,"TEXTO p.43 | trecho=""ITEM: 06 - 1529501, | R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,07,"ITEM: 07 - 1523864,",,,,,,,,,44,pdf_text,"TEXTO p.44 | trecho=""ITEM: 07 - 1523864,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,08,ITEM: 08 | R$ R$ R$,,,,,,,,,44,pdf_text,"TEXTO p.44 | trecho=""ITEM: 08 | R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,09,ITEM: 09 | R$ R$ R$ R$,,,,,,,,,44,pdf_text,"TEXTO p.44 | trecho=""ITEM: 09 | R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,10,"ITEM: 10 - 1417118,",,,,,,,,,45,pdf_text,"TEXTO p.45 | trecho=""ITEM: 10 - 1417118,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,11,Item 11,,,,,,,,,45,pdf_text,"TEXTO p.45 | trecho=""Item 11""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,12,"ITEM: 12 - 1062115, | R$ R$ R$ R$",,,,,,,,,45,pdf_text,"TEXTO p.45 | trecho=""ITEM: 12 - 1062115, | R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,13,"ITEM: 13 - 1051962,",,,,,,,,,46,pdf_text,"TEXTO p.46 | trecho=""ITEM: 13 - 1051962,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,14,"ITEM: 14 - 1361368,",,,,,,,,,46,pdf_text,"TEXTO p.46 | trecho=""ITEM: 14 - 1361368,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,15,"ITEM: 15 - 668052,",,,,,,,,,46,pdf_text,"TEXTO p.46 | trecho=""ITEM: 15 - 668052,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,16,"ITEM: 16 - 1921916,",,,,,,,,,47,pdf_text,"TEXTO p.47 | trecho=""ITEM: 16 - 1921916,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,17,"ITEM: 17 - 1918672,",,,,,,,,,47,pdf_text,"TEXTO p.47 | trecho=""ITEM: 17 - 1918672,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,18,"ITEM: 18 - 1904620, R$ R$ R$ R$",,,,,,,,,47,pdf_text,"TEXTO p.47 | trecho=""ITEM: 18 - 1904620, R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,19,"ITEM: 19 - 1918664,",,,,,,,,,48,pdf_text,"TEXTO p.48 | trecho=""ITEM: 19 - 1918664,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,20,"ITEM: 20 - 1921843, R$ R$ R$ R$",,,,,,,,,48,pdf_text,"TEXTO p.48 | trecho=""ITEM: 20 - 1921843, R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,21,"ITEM: 21 - 1608258, R$ R$ R$ R$",,,,,,,,,48,pdf_text,"TEXTO p.48 | trecho=""ITEM: 21 - 1608258, R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,22,Item 22,,,,,,,,,49,pdf_text,"TEXTO p.49 | trecho=""Item 22""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,23,"ITEM: 23 - 1997106, R$ R$ R$ R$",,,,,,,,,49,pdf_text,"TEXTO p.49 | trecho=""ITEM: 23 - 1997106, R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,24,"ITEM: 24 - 1126512, R$ R$ R$ R$",,,,,,,,,49,pdf_text,"TEXTO p.49 | trecho=""ITEM: 24 - 1126512, R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,25,"ITEM: 25 - 2001748,",,,,,,,,,50,pdf_text,"TEXTO p.50 | trecho=""ITEM: 25 - 2001748,""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,26,"ITEM: 26 - 2001799, R$ R$ R$ R$",,,,,,,,,50,pdf_text,"TEXTO p.50 | trecho=""ITEM: 26 - 2001799, R$ R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,27,ITEM: 27 | R$ R$ R$,,,,,,,,,50,pdf_text,"TEXTO p.50 | trecho=""ITEM: 27 | R$ R$ R$""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,4.1.3,manifestação favorável do gerenciador e do fornecedor quanto à adesão. 4.1.4. A autorização do gerenciador apenas será,54,,,,,,,,54,pdf_tabela,"TABELA p.54 | trecho=""4.1.3. manifestação favorável do gerenciador e do fornecedor quanto à adesão.""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,9.2,adotando as medidas cabíveis para obtenção da contratação mais,,,,,,,,,55,pdf_text,"TEXTO p.55 | trecho=""do preço registrado, item 9.2, adotando as medidas cabíveis para obtenção da contratação mais""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,7.2,"gerenciador procederá à atualização do preço registrado, de acordo com a realidade dos valores",,,,,,,,,55,pdf_text,"TEXTO p.55 | trecho=""7.2. Na hipótese de o preço de mercado tornar-se superior ao preço registrado e o""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,9.1,será formalizado,,,,,,,,,56,pdf_text,"TEXTO p.56 | trecho=""9.1. O registro do fornecedor poderá ser cancelado pelo gerenciador, quando o fornecedor:""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,67,BA 1203 . PADRÃO Ata RP Lei 14133 123344698 SEI 1450.01.0108038/2025-11 / pg,58,,,,,,,,58,pdf_tabela,"TABELA p.58 | trecho=""Item 67 - BA 1203 . PADRÃO Ata RP Lei 14133 123344698 SEI 1450.01.0108038/2025-11 / pg""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,7.1,deverá ser efetivamente exercido mediante pedido formal da CONTRATADA até 180,,,,,,,,,61,pdf_text,"TEXTO p.61 | trecho=""72. O direito a que se refere o item 7.1 deverá ser efetivamente exercido mediante pedido formal da CONTRATADA até 180""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,16,CLÁUSULA DÉCIMA SEXTA,9,,,,,,,,63,pdf_tabela,"TABELA p.63 | trecho=""16. CLÁUSULA DÉCIMA SEXTA - FORO""",0,
edital 8,edital 8.pdf,969cb78213dd11dc51174b70bac2cb49170ff388510ddc1bceb9bc210cc1fc38,65,,,,,,,,,,,,,,,,,,,,,,17,E 724 BCB . Referência: Processo nº 1450.01.0108038/2025-11 SEI nº 123344829 PADRÃO Contrato RP Bem Lei 14133 123344829,63,,,,,,,,63,pdf_tabela,"TABELA p.63 | trecho=""Item 17 - E 724 BCB . Referência: Processo nº 1450.01.0108038/2025-11 SEI nº 123344829 PADRÃO Contrato RP Bem Lei 14133 123344829""",0,
